Node Count,Requested Duration,Actual Duration
35,7200,6653
8,900,81
35,7200,434
35,7200,238
35,7200,245
8,900,20
800,3600,3629
32,7200,2641
8,1800,1599
10,7200,5829
128,10800,6727
5,1800,583
200,10800,9493
30,7200,575
88,7200,4055
92,7200,4591
96,10800,5132
100,10800,6103
104,10800,6816
108,10800,8456
54,7200,4067
16,7140,7158
108,7200,2223
54,7200,79
54,7200,2189
2,7200,5318
3,7200,4790
64,7200,7227
2,60,80
52,7200,3711
32,7200,4494
54,7200,12
54,7200,11
54,7200,10
54,7200,11
32,7200,2993
4,600,50
8,600,29
12,600,32
16,600,36
20,600,38
24,600,47
28,600,54
32,900,64
36,900,78
40,900,98
44,900,113
48,1500,137
52,2100,214
56,2100,217
60,2700,236
64,2700,273
68,3300,325
72,3300,381
76,4500,460
80,4500,726
84,5100,837
88,5100,918
92,7200,812
96,7200,959
100,7200,920
104,7200,1012
108,7200,1223
112,10800,1659
116,10800,1678
120,10800,1900
54,7200,12
54,7200,15
54,7200,13
32,7200,2779
54,7200,3105
30,7200,2855
18,7200,212
54,7200,83
4,1800,949
4,1800,26
54,7200,14
2,3600,2605
18,7200,7215
54,7200,14
54,7200,12
18,7200,3878
54,7200,12
54,7200,15
54,7200,27
4,1800,18
4,1800,25
5,1800,150
16,600,3
45,7200,6086
80,7200,7152
80,7200,7071
80,7200,7199
4,600,2
4,600,4
6,3600,3603
54,7200,81
4,1800,659
128,11100,3445
54,7200,11
54,7200,11
54,7200,27
4,900,436
96,3300,1059
18,7200,7220
4,600,4
33,14400,14417
4,600,4
4,900,98
54,7200,2203
4,600,4
128,1200,292
4,600,100
2,540,6
2,540,69
8,900,74
4,600,100
24,1500,1213
24,300,41
2,540,94
36,7200,6163
2,540,28
4,600,100
8,900,20
96,1800,1009
8,1800,568
1000,1200,108
16,300,18
40,7200,1631
4,600,98
10,7200,7211
2304,3600,3627
16,600,98
128,1200,292
4,1800,983
4,1800,25
4,1800,18
4,1800,32
54,7200,13
108,7200,2221
4,900,465
8,7140,396
8,7140,601
8,7140,880
8,7140,1167
8,7140,1493
8,7140,1740
8,7140,2007
8,7140,2278
8,7140,2486
8,7140,2646
8,7140,517
8,7140,901
8,7140,1303
8,7140,1699
8,7140,2116
8,7140,2498
8,7140,2909
8,7140,3294
8,7140,3714
8,7140,4099
16,7140,402
16,7140,637
16,7140,906
16,7140,1172
16,7140,1448
16,7140,1708
16,7140,1951
16,7140,2184
16,7140,2492
16,7140,2733
32,7140,487
128,1200,175
32,7140,853
32,7140,1229
32,7140,1564
32,7140,1922
32,7140,2323
32,7140,2650
32,7140,3069
32,7140,3425
32,7140,3808
16,7140,507
16,7140,871
16,7140,1284
16,7140,1605
16,7140,2029
16,7140,2324
16,7140,2706
16,7140,3082
16,7140,3442
16,7140,3825
2,540,24
4,1800,706
2,540,22
128,1200,305
4,900,85
2,540,21
64,7200,4974
64,7200,5015
8,900,229
128,1200,416
16,7140,7169
2,600,229
64,7200,7222
2,300,221
2,300,176
2,300,174
2,300,173
2,300,172
2,540,44
8,900,15
2,540,41
8,300,63
8,300,29
8,600,45
8,1200,47
8,2400,65
8,3600,64
8,3600,67
8,3600,96
8,3600,101
8,3600,129
8,7200,136
8,7200,167
8,7200,236
8,7200,263
8,7200,328
8,7200,409
8,7200,541
8,7200,661
8,7200,761
8,7200,929
8,7200,1242
8,7200,1375
8,7200,1441
8,7200,3174
8,7200,3812
8,7200,2568
8,7200,2050
8,7200,2358
8,7200,2626
8,7200,2690
2,540,27
54,7200,4094
8,1800,490
32,3600,35
32,3600,37
48,7200,6797
32,3600,7
64,1200,220
32,3600,7
64,3600,14
64,3600,7
64,3600,8
4,1800,971
4,1800,23
2,7200,225
12,7200,5898
4,1800,19
4,1800,24
18,7200,50
128,1200,391
128,3600,9
54,7200,3127
4,1800,743
8,7200,2841
18,600,36
4,900,512
128,3600,3614
289,1800,57
54,7200,80
128,1200,448
54,7200,2185
108,7200,2233
54,7200,80
96,1800,1068
4,900,73
128,3600,13
16,300,8
16,600,99
64,300,256
16,300,34
64,600,98
16,300,12
16,300,15
16,300,61
64,300,18
64,300,10
64,300,15
64,300,64
96,3300,1107
54,7200,84
8,900,77
128,1200,423
128,3600,47
54,7200,80
54,7200,984
54,7200,973
54,7200,12
64,7200,3134
54,7200,10
8,900,18
54,7200,90
128,1200,587
54,7200,10
1882,1800,168
8,1800,436
54,7200,12
2,7200,7205
54,7200,4086
54,7200,13
54,7200,87
54,7200,12
54,7200,3105
54,7200,10
64,7200,7227
4,7200,7209
4,7200,5316
4,7200,306
4,7200,298
54,7200,95
128,1200,196
54,7200,40
54,7200,16
54,7200,2165
54,7200,23
54,7200,79
4,1800,990
108,7200,2220
96,1800,1039
4,1800,24
96,3300,1007
54,7200,81
1882,1800,628
128,1200,440
4,1800,15
4,1800,24
2,540,21
18,600,31
128,3600,49
54,7200,9
52,7200,3478
54,300,3
128,3600,44
27,300,10
4,900,437
40,7200,6843
8,3600,570
6,3600,3606
54,7200,80
4,1800,646
54,7200,9
54,7200,9
27,300,303
54,7200,31
54,7200,81
96,3300,1015
96,1800,1074
54,7200,9
54,7200,8
54,7200,80
54,7200,6015
96,3300,1077
8,1800,1818
54,7200,82
96,3300,1020
4,900,137
54,7200,6039
5,3600,459
16,7140,7143
162,10800,8413
54,7200,77
54,7200,77
54,7200,6083
54,7200,5937
8,900,102
54,7200,5861
54,7200,77
54,7200,5903
54,7200,5849
54,7200,5100
2,1140,5
54,7200,5102
18,600,51
54,7200,78
64,7200,7227
2,1140,188
54,7200,168
54,7200,78
8,900,23
2048,1800,378
96,3300,1092
48,7200,6201
96,3300,1034
96,3300,1100
2,7200,2129
192,3300,672
35,7200,230
35,7200,240
35,7200,248
6,7200,6986
6,7200,6996
8,1800,420
128,11100,18
54,7200,82
16,7140,1701
16,7140,3142
16,7140,4513
16,7140,5879
16,7140,7171
16,7140,7162
16,7140,1629
16,7140,2961
16,7140,4403
16,7140,5820
16,7140,7137
16,7140,1548
16,7140,2947
16,7140,4439
16,7140,5835
16,7140,1552
16,7140,3086
16,7140,4470
16,7140,1594
16,7140,3076
32,7140,3666
32,7140,7150
4,1800,1078
4,1800,24
8,1800,1807
35,7200,6801
35,7200,6812
35,7200,6540
35,7200,6618
35,7200,6572
80,7200,7076
80,7200,7126
80,7200,7205
4,1800,25
4,1800,26
4,900,515
2,1140,125
54,7200,78
18,600,43
2,1140,106
4,1800,634
4,900,72
2,7200,6928
20,3600,34
8,900,76
54,7200,2183
8,900,17
64,7200,7211
8,1800,419
4,1800,914
4,1800,23
4608,600,88
4,1800,15
4,1800,23
4,900,449
2048,1800,385
4,1800,644
4,900,70
8,900,101
4320,600,88
64,7140,486
16,7140,2957
8,900,15
2,7200,6
8,1800,486
5760,600,92
2048,1800,49
4320,600,77
4,1800,926
4,1800,23
256,600,110
4,1800,16
4,1800,24
4,900,447
4,1800,632
4,900,84
8,900,77
8,900,17
8,1800,430
4,1800,899
4,1800,25
4,1800,15
4,1800,24
289,1800,1034
8,7200,664
4,900,428
4,1800,621
4,900,103
8,900,78
8,900,15
8,1800,409
4,1800,913
4,1800,24
4,1800,15
4,1800,23
2,7200,11
4,1800,641
4,900,432
4,900,71
8,900,82
2,7200,3259
2,7200,3543
2,7200,49
8,900,19
8,1800,408
2,7200,3283
16,1200,295
2,600,404
2,600,625
4,1800,926
4,1800,26
2,1920,197
2,600,607
4,1800,16
4,1800,24
4,900,433
2,1140,135
16,1200,125
2,1140,112
4,1800,647
4,900,67
8,900,74
8,900,18
32,1200,194
2,1920,155
8,1800,439
64,7140,64
4,1800,962
4,1800,27
8,3600,479
4,1800,18
4,1800,26
4,900,428
16,900,124
4,900,70
92,21600,21624
92,21600,10172
92,21600,21630
16,7200,7221
16,7200,7229
16,7200,7228
16,7200,7215
8,7200,7200
8,7200,7205
8,7200,7218
8,7200,7215
197,18000,15352
1920,10800,7666
1920,10800,8904
57,7200,3770
57,7200,3929
57,7200,3918
57,7200,3907
57,7200,3877
57,7200,3748
8,7200,7210
8,7200,7203
8,7200,7209
8,7200,7219
8,7200,7225
8,7200,7215
16,7200,7207
16,7200,7205
128,21600,21609
144,18000,356
152,18000,408
128,21600,17527
12,7200,6878
12,7200,6882
12,7200,6897
12,7200,6897
12,7200,6877
12,7200,6886
12,7200,6899
12,7200,6896
12,7200,6879
12,7200,6889
12,7200,6892
12,7200,6888
12,7200,6885
184,43200,19142
184,43200,18845
500,43200,8676
60,7200,7209
60,7200,7208
192,43200,43200
192,43200,43215
2,86400,86404
48,86400,86366
40,7200,7089
150,21600,19165
32,86400,79426
2352,43200,36275
2304,43200,30
2,86400,86403
4,86400,33424
4,86400,34134
2504,43200,2044
2000,14400,3725
18,7200,9
2048,14400,600
2,43200,39860
120,14400,2362
120,14400,3914
120,14400,3875
120,14400,4721
120,14400,3043
6144,43200,17051
33,14400,14412
2304,14400,14404
52,21600,19524
52,21600,18738
52,21600,18962
2048,21600,21628
2048,43200,1345
64,7200,7223
54,7200,6057
54,7200,5975
54,7200,5974
54,7200,5797
54,7200,5035
108,7200,2229
32,7140,7153
32,7140,7159
32,7140,7146
32,7140,7146
32,7140,3957
32,7140,7159
32,7140,7168
32,7140,7167
32,7140,7168
32,7140,3742
32,7140,7140
32,7140,7169
32,7140,7154
32,7140,3913
128,11100,3370
1882,32400,18915
54,7200,89
32,7200,2688
40,7200,7207
64,7200,7208
92,16200,14115
432,7200,5077
512,7800,5579
12,7200,5841
128,10800,2585
18,7200,7207
35,7200,6813
35,7200,6813
35,7200,6836
35,7200,6564
35,7200,6534
35,7200,6672
80,7200,7109
64,7200,7054
72,5400,4889
72,5400,5066
72,5400,5064
128,3600,16
128,3600,16
45,7200,6117
2,7200,3325
2,7200,3278
2,7200,3299
2,7200,3434
2,7200,3509
2,7200,3484
2,7200,3638
2,7200,3332
2,7200,3305
2,7200,3260
2,7200,3366
2,7200,3382
2,7200,3308
2,7200,3793
2,7200,3479
2,7200,3647
2,7200,3373
2,7200,3466
18,7200,6923
2,43200,27880
18,7200,6961
96,3600,3606
2,7200,5693
64,7140,5024
2048,1800,149
4,1800,1050
6,1920,207
16,300,64
64,300,60
64,600,99
16,300,35
16,600,98
64,300,16
64,300,17
16,300,16
16,300,8
64,300,229
16,300,12
64,300,12
8,900,79
8,900,17
8,1800,408
8,7200,90
16,900,22
16,900,120
8,7200,7215
2,1920,99
4,1800,900
4,1800,26
4,1800,17
4,1800,23
2000,3300,3306
3,7200,7040
2,21600,21615
4,900,434
4,1800,106
2,1920,82
2,540,23
4,1800,754
4,900,72
8,7200,643
72,7140,1393
8,900,96
8,900,17
8,1800,404
64,7200,7203
2048,10800,6081
4,1800,905
4,1800,23
15,7200,40
4,1800,16
4,1800,26
72,7140,3173
4,1800,652
4,900,427
45,7200,6090
10,7200,5841
4,900,67
8,900,70
16,3300,3271
8,900,15
8,1800,431
15,7200,4963
16,7140,3985
4,1800,910
4,1800,26
10,3600,3324
10,3600,3338
20,3600,675
20,3600,595
4,1800,659
4,1800,15
4,1800,24
4,900,450
4,900,67
64,7200,7216
484,7140,103
8,900,78
64,7200,125
64,7200,3730
8,900,19
64,7200,7210
8,1800,417
16,7140,850
88,600,149
4,7200,7230
4,1800,914
4,1800,25
88,600,143
4,1800,16
4,1800,22
4,900,572
88,600,121
18,7200,7203
18,7200,7217
4,1800,761
4,900,73
8,900,107
8,900,15
64,7200,4823
88,600,125
88,600,129
8,1800,448
3,7200,206
4,1800,910
4,1800,23
3,7200,4
3,7200,6969
40,7200,6803
64,7200,7212
4,1800,15
4,1800,23
3,7200,6963
4,900,450
4,1800,628
4,900,81
8,900,76
64,7200,7214
8,900,22
8,1800,541
4,7200,7207
372,7140,85
4,1800,924
4,1800,27
4,1800,15
4,1800,22
4,900,433
4,1800,775
4,900,121
8,900,77
8,900,15
8,1800,469
2,600,100
88,300,156
2,7200,1189
2,7200,1191
2,7200,1191
2,7200,1191
64,7200,2579
4,1800,1803
4,1800,27
16,600,100
64,600,102
64,300,66
64,300,12
16,300,36
64,300,235
16,300,15
16,300,60
64,300,21
16,300,12
16,300,8
64,300,19
4,1800,1812
4,1800,17
4,1800,26
4,7200,545
88,300,155
64,7200,7219
4,7200,7201
64,7200,7220
4,900,493
64,7200,7213
2000,1500,120
3,7200,7
2000,3300,3324
2000,3300,2901
2,1800,365
4,1800,1816
4,900,73
2000,14400,1079
4,1800,1192
256,3600,52
256,3600,52
256,3600,177
8,1800,792
2048,10800,6173
4,1800,1810
8,900,75
2000,1500,112
2,600,100
4,600,134
8,1800,410
8,7200,33
8,7200,28
4,600,71
8,900,21
4,1800,1805
2000,3300,191
64,7200,7210
2000,3300,3316
3,7200,7039
64,7200,7205
4,1800,1811
128,1200,600
4,1800,1434
4,7200,3388
8,7200,34
4,7200,5384
2,1200,1201
64,7200,7228
4,1800,287
4,1800,1823
8,1800,429
2,600,616
6,7200,7214
6,7200,7200
6,7200,7216
6,7200,7217
6,7200,7206
6,7200,7209
6,7200,7211
8,7200,7211
8,7200,7222
8,7200,7205
8,7200,7201
8,7200,7205
8,7200,7215
8,7200,7200
8,7200,7229
8,7200,7211
8,7200,7222
8,7200,18
96,3300,1068
192,3300,710
2,7200,7222
2048,1800,369
2048,10800,6238
2048,10800,10800
8,1800,872
2,600,612
2000,3300,596
2048,1800,366
8,7200,49
192,3300,691
192,3300,697
192,3300,622
2000,3300,3305
2,600,600
8,7200,100
8,1800,1816
3,7200,37
3,7200,1218
3,7200,7206
1882,1800,744
2,7200,6046
2,600,601
2,7200,7230
4,1800,1826
64,7200,7229
2,600,623
128,1200,601
16,1800,545
64,7200,7229
2,1200,14
8,1800,205
2,600,625
35,7200,6614
16,7200,7206
2,1200,361
128,1200,600
4,1800,1821
50,7200,7216
3,7200,7205
64,7200,7226
2000,3300,287
2000,3300,499
2,3600,256
3,7200,337
16,7200,7207
16,7200,3904
2,3600,63
2,3600,1718
2,7200,4748
2,540,53
2,540,27
3,7200,7203
2048,43200,414
20,3600,22
2,3600,1229
2000,1500,276
64,7200,7228
2000,3300,3314
20,3600,18
96,3600,3622
4,1800,1823
2592,1800,312
2592,14400,2577
2000,3300,1645
8,7200,12
8,7200,9
2000,3300,1196
2,3600,372
2304,14400,14419
2,3600,753
5,1800,141
5760,480,508
8,7200,26
8,7200,15
8,7200,49
8,7200,47
6,3600,320
2,3600,2098
3,7200,7007
64,7200,7215
2592,14400,14426
3,7200,151
16,7200,6848
20,3600,443
2,1800,243
2,1800,352
2,1800,356
2,1800,170
64,7200,7215
2,7200,1634
2,7200,6107
4,1800,1822
2000,3300,241
2,540,41
5,1800,233
5,1800,339
5,1800,441
5,1800,168
64,7200,7213
1882,32400,18506
2048,3600,3603
3,300,117
18,600,611
10,3600,1172
16,300,65
16,300,8
64,300,237
16,300,22
64,300,62
64,300,14
16,600,99
64,300,19
16,300,34
64,300,18
64,600,101
16,300,11
18,300,308
64,7200,3318
4,1800,1823
48,7200,7206
192,3300,748
32,3600,151
32,3600,144
32,3600,272
4,1800,158
64,3600,80
64,3600,78
3,7200,7218
8,14400,158
2048,1800,132
2000,3300,455
3,7200,5326
10,3600,537
10,3600,208
2,600,622
3,7200,4660
4,2700,301
372,7140,76
2592,1800,302
2000,3300,297
10,3600,2232
16,7200,190
16,7200,138
16,7200,174
16,7200,159
16,7200,145
16,7200,138
16,7200,143
2,1800,352
2000,3300,136
2048,3600,60
6,3600,3609
3,7200,7018
2000,3300,478
4,1800,1823
16,7200,7210
4,2700,489
6,7200,986
10,3600,3611
64,7200,795
8,1200,329
64,7200,3416
2000,3300,3301
4,1800,1810
2,7200,6687
2592,14400,4141
64,7200,7207
10,1800,267
10,1800,383
10,1800,503
10,1800,167
16,1800,980
2048,3600,1274
64,7200,7203
2,120,5
2,120,20
4,1800,1800
16,1800,1800
2,120,24
10,3600,3352
192,3300,788
20,3600,393
10,3600,99
10,3600,106
10,3600,99
10,3600,3333
10,3600,3332
10,3600,3338
3,7200,7209
192,3300,666
2,7200,6686
2,600,628
4,1800,1828
3,7200,1844
64,7200,4196
20,3600,456
9,600,221
3,7200,6974
2592,1800,294
20,3600,414
2048,1800,367
3,7200,7229
2,600,614
384,3300,446
2,600,441
4,1800,1800
2592,1800,308
2048,3600,3619
2,7200,431
8,1200,610
24,1500,1515
24,300,60
4,1800,1829
2,7200,1475
2592,1800,326
6,1920,106
256,3600,3623
2,1920,188
2,7200,3224
2,7200,3278
2,7200,1717
4,1800,1809
64,7200,5403
2592,14400,1214
2592,1800,727
2000,7200,756
2,1920,152
4,7200,8
4,7200,3764
384,3300,620
2,1920,191
2,1920,99
2,7200,2748
2,7200,1940
2,1920,83
4,1800,1568
2,1920,153
2,600,35
2048,7200,511
10,3600,311
6,1920,103
200,43200,43205
200,43200,43226
92,21600,21609
92,21600,21614
16,7200,7222
16,7200,7210
16,7200,7207
16,7200,7215
26,43200,43203
26,43200,16344
681,43200,600
57,7200,3756
57,7200,3744
57,7200,3747
197,28800,28818
197,28800,28810
8,7200,7209
8,7200,7201
8,7200,7218
16,7200,7226
128,21600,19063
160,21600,545
168,21600,593
1342,42900,42921
12,7200,6873
12,7200,602
12,7200,6889
12,7200,6880
12,7200,6881
12,7200,6874
12,7200,6880
12,7200,6881
12,7200,6888
12,7200,6874
12,7200,6882
824,43200,969
824,43200,1154
60,7200,7216
60,7200,7201
192,43200,43222
192,43200,43218
1024,43200,42665
1024,43200,42626
1024,43200,42657
200,43200,355
200,43200,329
200,43200,343
200,43200,3718
1024,43200,43209
2,86400,86403
400,43200,42930
224,28800,28822
128,21600,6238
92,21600,63
128,21600,21629
64,7200,600
64,7200,7215
54,7200,5781
54,7200,5069
432,18000,16361
32,7140,6914
32,7140,7161
32,7140,4482
32,7140,7162
54,7200,1965
54,7200,5
54,7200,2173
54,7200,6029
54,7200,2160
432,12600,9165
80,7200,7135
80,7200,7166
200,10800,10133
128,21600,21621
8,86400,86404
512,7800,7827
512,7800,4929
92,21600,100
32,7200,2775
108,7200,2259
54,7200,29
54,7200,5053
18,7200,7223
18,7200,7225
18,7200,7226
40,7200,7204
35,7200,6857
35,7200,6807
35,7200,6906
2,86400,53045
480,7200,7211
57,7200,14
54,7200,6268
54,7200,6001
54,7200,6111
54,7200,5855
128,11100,3537
6,7200,7217
6,7200,7202
6,7200,7211
6,7200,9
6,7200,7209
6,7200,7225
6,7200,7211
6,7200,7214
6,7200,7201
6,7200,7209
6,7200,7228
6,7200,7213
6,7200,7201
6,7200,7214
6,7200,16
6,7200,7227
6,7200,7201
6,7200,7220
6,7200,7220
6,7200,7220
6,7200,7217
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,26
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,7212
6,7200,39
8,7200,7210
8,7200,7216
8,7200,7211
8,7200,7206
8,7200,7217
8,7200,7217
8,7200,7225
8,7200,7225
8,7200,7222
8,7200,7222
8,7200,14
8,7200,7214
8,7200,7205
8,7200,7201
8,7200,7221
8,7200,7213
8,7200,7213
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,37
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,7212
8,7200,18
64,7200,13
40,7200,7035
40,7200,7229
45,7200,6122
35,7200,6722
35,7200,6642
8,7200,8
8,7200,20
2,43200,43214
8,7200,16
8,7200,24
8,7200,53
8,7200,19
8,7200,19
8,7200,23
8,7200,26
8,7200,28
8,7200,42
8,7200,20
8,7200,28
8,7200,28
8,7200,27
8,7200,23
8,7200,25
8,7200,43
8,7200,14
8,7200,39
8,7200,13
8,7200,17
8,7200,15
8,7200,14
8,7200,14
8,7200,31
8,7200,28
8,7200,14
8,7200,14
8,7200,13
8,7200,18
96,7200,3464
96,7200,7198
32,86400,79276
2,43200,43226
108,7200,6362
108,7200,6237
40,7200,7221
40,7200,6948
1800,3600,3611
10,3600,3353
10,3600,3340
10,3600,3347
10,3600,3354
10,3600,3333
10,3600,3357
10,3600,3338
10,3600,3372
216,7200,4669
33,21600,21044
33,21600,21617
54,7200,1431
2304,14400,14414
27,7200,2084
18,7200,6909
18,7200,6908
2000,14400,14413
3,7200,7015
64,7200,7222
28,5400,5401
28,5400,2891
28,5400,2910
28,5400,2907
4,14400,3847
32,7200,2947
2,7200,54
2000,14400,14402
64,7200,7223
4,1800,1826
54,7200,1205
54,3600,1793
54,7200,1831
54,7200,5120
64,7200,2563
2592,14400,12496
54,3600,1761
20,3600,401
16,600,99
64,600,101
16,300,16
64,300,18
16,300,63
16,300,37
64,300,236
64,300,18
16,300,14
64,300,63
64,300,15
16,300,7
20,3600,400
16,7200,36
16,7200,2991
2,7200,3044
2,1920,98
4,1800,1806
2,1920,85
64,7200,4471
2048,10800,54
2048,10800,6321
2048,10800,10806
2048,10800,75
10,3600,3604
16,6600,5763
16,6600,3954
2048,7200,1408
4,1800,1806
4,7200,777
372,7140,103
4096,900,200
24,2100,1351
64,7200,7221
64,7200,7219
64,7200,7226
80,7200,7090
35,7200,6654
35,7200,6604
1800,3600,3611
54,7200,5051
54,7200,5812
384,3300,528
2000,3300,3303
2000,3300,3319
4,1800,1803
2,900,924
10,900,95
50,900,908
250,900,900
500,900,915
54,3600,1783
27,7200,4250
10,7140,1011
10,7140,7168
10,7140,7154
27,7200,3621
16,7140,7143
54,3600,1801
16,7200,7214
16,7200,7206
16,7200,7227
16,7200,7215
16,7200,7213
16,7200,7213
16,7200,7213
16,7200,7225
16,7200,7221
10,900,927
2,7200,3001
224,3600,3624
4,1800,1822
27,7200,4455
64,7200,7213
64,7200,7207
64,7200,7221
27,7200,5054
4,1800,1808
54,3600,1780
60,5400,118
16,7140,7144
4,1800,1816
54,3600,1802
64,7200,7222
64,7200,7221
64,7200,7210
54,3600,1777
4,1800,1812
54,3600,1797
4,1800,1806
16,7140,7151
31,7200,7225
57,7200,3764
57,7200,3837
57,7200,3817
64,600,103
64,300,16
16,300,16
16,300,13
64,300,23
64,300,62
16,300,34
16,600,98
64,300,22
64,300,242
16,300,6
16,300,58
64,7200,2842
64,7200,7212
4096,900,449
2000,14400,14419
54,3600,1772
6,7200,7201
64,7200,2573
3,7200,7016
54,3600,1781
2,7200,3160
2,7200,3109
2,7200,3072
2,7200,3262
2,7200,3258
16,7140,7147
16,1500,361
54,3600,1765
64,7200,7220
64,7200,7221
64,7200,7227
4,14400,959
16,900,217
7,5400,3216
7,5400,3066
7,5400,3162
7,5400,3112
54,3600,1773
4,14400,3477
8,7200,101
8,7200,7218
8,7200,34
16,900,194
48,7200,6742
16,7200,104
16,7200,99
16,7200,96
16,7200,99
16,7200,97
16,7200,95
16,7200,99
2,1800,53
4,1800,315
16,7140,7151
64,7200,7216
2,1800,61
4,1800,46
64,7200,5820
16,7200,184
16,7200,177
16,7200,72
3,7200,7016
2,1800,965
64,7200,4859
16,7200,7202
16,7200,7231
16,7200,3907
60,5400,1346
8,7200,1730
4,1800,42
64,7200,7218
35,7200,6947
4,1800,46
24,1200,24
54,3600,1811
3,300,294
8,7200,1685
2,1800,416
1024,900,301
2048,900,419
3,300,161
54,3600,1768
2304,3600,3617
3,300,305
2058,3600,1727
52,7200,2173
16,900,207
256,1800,610
16,7140,7144
2,1200,5
2,1200,296
64,7200,7211
64,7200,7201
54,3600,1766
4,7140,2958
64,7200,7228
2,1200,281
16,3600,1969
2,1800,185
16,900,211
2,1200,1204
2,1800,182
40,7200,7231
6,1800,1520
512,1800,830
8,7200,2930
8,7200,2565
2,1200,1222
2,1200,1205
2,1800,580
18,300,308
2,1800,77
16,900,736
2,1200,1201
18,300,320
2,3600,248
2,1800,69
2,1800,201
2,1800,4
2,1200,1051
16,900,84
2,1800,7
2,1800,742
3,7200,13
16,900,929
54,7200,3125
2,1800,179
3,7200,3594
2,1800,32
2,1800,1824
4,1800,25
2,7200,4748
18,7200,7212
2,1200,1207
16,300,19
16,300,12
64,600,120
64,300,39
64,300,70
16,300,76
64,300,245
64,300,14
64,300,20
16,600,98
16,300,39
16,300,9
54,7200,3178
4,1800,34
6,7200,2678
48,7200,2304
8,7200,2651
16,7140,7158
96,7200,7213
96,7200,7213
54,7200,6199
27,1800,937
6,1800,986
2,540,115
32,7200,7213
2,1200,1201
16,7200,7225
64,7200,7201
16,7200,22
64,7200,2402
64,7200,1563
16,900,901
8,3300,3223
372,7140,89
54,3600,1772
16,7200,19
16,7200,21
4,1800,190
16,7200,20
16,7200,29
16,7200,25
2,1200,1201
4,1800,758
16,900,153
4,1800,504
54,3600,1816
4,1800,461
16,900,205
2,3600,57
256,1200,1219
8,3300,3313
2,1800,413
9,600,210
92,21600,21625
92,21600,21625
16,7200,7214
16,7200,7212
16,7200,7227
200,43200,43225
8,7200,7220
16,7200,7207
128,14400,264
136,14400,313
12,7200,6891
12,7200,6887
12,7200,6874
12,7200,6877
12,7200,6888
12,7200,1575
12,7200,6874
12,7200,6877
12,7200,6882
12,7200,6886
12,7200,6897
12,7200,6871
12,7200,6877
60,7200,7226
192,43200,13340
750,43200,43219
600,43140,43159
120,14400,6969
120,14400,6686
120,14400,4894
300,43200,43218
64,7200,7226
432,12600,9350
432,12600,9326
432,12600,9365
100,21600,19616
128,21600,21625
128,21600,135
100,21600,14146
480,7200,7231
480,7200,7212
128,21600,388
108,7200,6518
108,7200,6631
128,10800,10816
5,86400,18310
10,7140,4560
10,7140,1038
10,7140,7153
16,7200,7208
16,7200,7216
16,7200,7218
31,7200,7225
31,7200,2103
57,7200,3754
57,7200,3757
57,7200,3753
57,7200,3763
57,7200,3736
57,7200,3763
2000,14400,11557
1882,32400,26255
2,7200,3414
2,7200,2999
2,7200,3101
2,7200,3065
2,7200,3003
2,7200,3020
2,7200,3065
2,7200,3063
2,7200,3702
2,7200,3128
2,7200,2985
2,7200,3131
2,7200,2983
8,7200,7227
8,7200,7217
8,7200,7222
8,7200,7218
8,7200,7217
8,7200,7202
8,7200,5892
2304,14400,14414
16,7200,7225
16,7200,7220
16,7200,7225
16,7200,5991
2000,14400,9563
16,7200,7213
16,7200,7222
54,7200,6070
16,7200,7225
16,7200,7225
16,7200,7214
108,7200,2230
54,7200,5013
54,7200,6138
54,7200,1432
54,7200,1203
27,7200,2058
2058,43200,600
54,7200,1797
16,7200,2926
4,7200,5372
372,7140,74
16,7200,37
2,43200,43229
64,7200,7226
64,7200,7222
64,7200,58
64,7200,58
32,7140,769
32,7140,4980
32,7140,374
32,7140,7144
32,7140,7157
32,7140,899
32,7140,4892
32,7140,7157
32,7140,7165
32,7140,1157
32,7140,5034
32,7140,7157
32,7140,172
32,7140,4546
32,7140,1421
54,3600,1771
256,5400,5413
16,7140,7163
64,7200,7212
2,7200,6040
27,1800,1018
16,7200,3770
8,7200,5450
27,1800,96
40,3600,3616
10,1800,1591
2000,3300,401
16,900,41
1882,32400,8819
10,7200,624
10,3600,3326
10,3600,3345
10,3600,3341
10,3600,3351
10,3600,3345
10,3600,3347
10,3600,3348
10,3600,3382
10,3600,3340
10,3600,3340
10,3600,3350
10,3600,3349
10,3600,3372
8,3000,1741
18,7200,577
2,1920,212
4,86340,34168
96,7200,2785
96,7200,3718
2,1920,228
6,1920,145
64,300,22
16,300,26
64,600,126
64,300,272
16,300,48
16,300,32
64,300,64
64,300,22
16,300,105
16,600,107
64,300,13
16,300,28
2,1920,105
2,1920,195
4096,900,303
2048,10800,10827
96,1800,994
2592,1800,1099
2000,3300,506
2,7200,91
2000,3300,84
2,7200,5115
2000,3300,130
2000,3300,88
54,3600,1781
10,7200,445
2,7200,527
2000,3300,3307
2,5400,2900
3,5400,2068
